PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
13470;"Aparcamiento mixto. Arquitecto Ribera";"";"";"";"";"Plazas: 318 públicas y 298 para residentesAbierto 24 horasAdmite Tarjeta BonoRed Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a50e15cbed51c010VgnVCM2000000c205a0aRCRD";"BARCELO";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"440764";"4475560";"40.426687899755734";"-3.6996173701222492";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
59060;"Aparcamiento mixto. Avenida de América (intercambiador)";"";"";"";"";"Información sobre accesibilidad:Tiene escaleras adaptadasAscensor de salida a la calle Avenida de América, 9Tiene aseos accesiblesPlazas para minusválidos Plazas: 269 públicas y 392 para residentes Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3f3bc2c6e051c010VgnVCM2000000c205a0aRCRD";"PRADENA DEL RINCON";"CALLE";"V";"4";"";"";"";"c/v avenida de América";"MADRID";"MADRID";"28002";"PROSPERIDAD";"CHAMARTIN";"442725";"4476896";"40.43886083125741";"-3.6766217383743345";"917 376 257";"";"intercambiador@intercambiador.net";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
5898885;"Aparcamiento mixto. Avenida de Portugal";"";"Horario de apertura de 6:00 h a 22:00 h los días laborables.";"";"";"Plazas: 432 públicas y 437 para residentes Informacion sobre accesibilidad:No tiene escalera adaptadaTiene ascensor de salida a Avenida de Portugal, s/n1 aseo accesible (nivel-3)Plazas para minusválidos residentes: 20Abierto 24 horas Titularidad: Ayuntamiento de Madrid Gestión: Empresa Municipal de Transportes (EMT) (más información)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c313e26f2b3fc210VgnVCM2000000c205a0aRCRD";"PORTUGAL";"AVENIDA";"V";"155";"";"";"";"";"MADRID";"MADRID";"28011";"PUERTA DEL ANGEL";"LATINA";"437399";"4473658";"40.411180021966345";"-3.7378318857463158";"917 877 292 (grúa municipal)";"";"aparcamientos@madridmovilidad.es";"/contenido/entidadesYorganismos/AparcamientosPublicos"; 
13475;"Aparcamiento mixto. Brasil";"";"";"";"";"Plazas: 226 públicas y 400 para residentesAbierto 24 horas Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb2e15cbed51c010VgnVCM2000000c205a0aRCRD";"GENERAL YAG&amp;Uuml;E";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28020";"CUATRO CAMINOS";"TETUAN";"441255";"4478822";"40.45610834965894";"-3.694131675088486";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
183747;"Aparcamiento mixto. Casino de la Reina";"";"";"";"";"Plazas: 135 públicas y 449 para residentesAbierto 24 horas Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c5f4bdc85c01c010VgnVCM2000000c205a0aRCRD";"CASINO";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28005";"EMBAJADORES";"CENTRO";"440323";"4473355";"40.406792648617134";"-3.7046086019457167";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13477;"Aparcamiento mixto. Condesa de Gavia";"";"";"";"";"Plazas: 73 públicas y 79 para residentes El horario de apertura para la parte del aparcamiento rotacional es de lunes a viernes de 9:00h a 20:40h. Sábados de 9:00 a 14:30h. Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e5f15cbed51c010VgnVCM2000000c205a0aRCRD";"CONDESA DE GAVIA";"PLAZA";"V";"0";"";"";"";"";"MADRID";"MADRID";"28020";"CUATRO CAMINOS";"TETUAN";"440479";"4477874";"40.44938567948415";"-3.7019164121880888";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
24103;"Aparcamiento mixto. Corazón de María II";"";"";"";"";"Plazas: 327 públicas y 750 para residentes Informacion sobre accesibilidad:No tiene escalera adaptadaNo tiene ascensor de salida a calle2 aseos accesibles (1&amp;ordf; planta) Plazas para minusválidos residentes: 6 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b74e6545f951c010VgnVCM2000000c205a0aRCRD";"CORAZON DE MARIA";"CALLE";"V";"46";"";"";"";"";"MADRID";"MADRID";"28002";"PROSPERIDAD";"CHAMARTIN";"443554";"4477507";"40.444421820483264";"-3.666902094780133";"915 563 165 / 915 195 280";"";"aparcamientocorazondemaria@grupocogesa.es";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
81736;"Aparcamiento mixto. Corona Boreal";"";"";"";"";"Plazas: 120 públicas y 125 para residentes Información sobre accesibilidad:No tiene escaleras adaptadasAscensor de salida a la calle Pérez de Victoria2 aseos accesibles (1&amp;ordf; planta)Plazas para minusválidos residentes: 3 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=db8bc2c6e051c010VgnVCM2000000c205a0aRCRD";"PEREZ DE VICTORIA";"CALLE";"V";"";"";"";"";"";"MADRID";"MADRID";"28023";"ARAVACA";"MONCLOA-ARAVACA";"433707";"4479153";"40.45852127134047";"-3.78317943069732";"913 573 714";"";"parkingcoronaboreal@hotmail.com";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
183748;"Aparcamiento mixto. Daoíz y Velarde";"";"";"";"";"Plazas: 312 públicas y 174 para residentesAbierto 24 horas Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f85bdc85c01c010VgnVCM2000000c205a0aRCRD";"CIUDAD DE BARCELONA";"AVENIDA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28007";"PACIFICO";"RETIRO";"441999";"4472969";"40.40532154127827";"-3.683544138638221";"S/T";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
44724;"Aparcamiento mixto. Díaz Porlier";"";"";"";"";"Plazas: 203 públicas y 421 para residentesAbierto 24 horas Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e69946be351c010VgnVCM2000000c205a0aRCRD";"DIEGO DE LEON";"CALLE";"V";"62";"";"";"";"";"MADRID";"MADRID";"28006";"LISTA";"SALAMANCA";"442797";"4476402";"40.434415601006386";"-3.675728293375598";"91 401 73 74";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
